id,title,description,date,time,location,type,image_url,registration_url,tags,status,created_at,updated_at
6319cbb3-9b99-4127-a7e8-e5b8eca7035b,Digital in Action: Where Innovation Meets Impact,"Digital in Action is the must-attend half-day event that unites Brussels’ most forward-thinking SMEs, non-profits, and digital pioneers. Happening at VBO-FEB on September 9, this immersive experience is designed to spark collaboration, showcase innovation, and drive digital transformation across sectors.


🕑 Program Overview

14:00 – 14:30 | Welcome & Coffee

Kick off the day with a warm welcome and informal networking over coffee and refreshments.

14:30 – 15:00 | Welcome word

Official opening and event overview

15:00 – 16:00 | Interactive Breakout Sessions

Choose your track and dive into the session that aligns with your interests:

    Breakout Session 1:  Building a competitive advantage with AI: an interactive session
    A hands-on workshop to t ransform your next big idea into a working business .
    Key Takeaways: Strategic AI integration, risks and mitigation of AI, practical frameworks, and aligning vision with executable strategy.
    Breakout Session 2:  Thinking Innovation with Method: What Academic Logic Brings to Practice
    Discover how academic rigor can elevate your innovation process.
    Key Takeaways: Structured problem framing, hypothesis building, academic-practice synergy, and upstream innovation thinking.

16:00 – 16:45 | Networking Break

Connect, collaborate, and continue conversations with industry peers

16:45 – 17:45 | Keynote & Expert Panel

    Keynote: ""Scaling Success: From Brussels Startup to Enterprise""
    Presented by Gofran Chowdhury, Head of Innovation at 3E
    Learn how one local startup became a major enterprise and what lessons you can apply to your own journey. This keynote reveals the strategic decisions, pivotal milestones, and growth strategies that enabled their successful expansion in the competitive Brussels market.
    Expert Panel: Building Sustainable Growth
    A candid discussion on scaling challenges and opportunities for today’s entrepreneurs.
    Topics include: Capital strategies, GenAI for SMEs, talent acquisition, and sustainable scaling.

17:45 – 20:30 | Explore Booths & Networking

This is your opportunity to collaborate with potential partners, discover new technologies, and position your organization at the forefront of Brussels' sustainable digital revolution.

Take advantage of this fully subsidized opportunity! Thanks to the European Commission and Innoviris, we're able to offer this high-value experience for free!

Curious to know more?

Follow us on social media for updates and behind-the-scenes previews.

We can’t wait to see you there and shape the future of digital, together.",2025-09-09,14:30:00, VBO-FEB Ravensteinstraat 4 Brussels 1000 ,Conference,https://www.sustain.brussels/web/image/11413-bd6b2f10/Event%20%27Digital%20in%20Action%27%20cover%20image.webp,https://www.sustain.brussels/fr_BE/event/digital-in-action-145/register,"[""AI"",""SMEs"",""Research""]",PUBLISHED,2025-08-12 20:08:00.757838+00,2025-08-12 20:08:00.757838+00
65a7b67e-b83b-4b12-a965-0f702eaae084,(4days!) ChatGPT Training,"Identify the strengths and limits of next generation chatbots for your business

Full title :(4days!) ChatGPT & Next Generation Assistants - Training Track 
The course will aim at explaining the nuts and bolts of the new generation of chatbots such as ChatGPT, what they can be used for, and what are their limits. We will start with an overview of reference chatbots (both closed and open source, ChatGPT and Mistral for example),common use cases (writing, summarizing, brainstorming, ...), and some of the main limits of these tools (bias, hallucinations, ...). The course will then dive gradually into more advanced use cases, addressing along the way more subtle issues, both ethical and technical. Examples of ethical issues that we will address cover data privacy, intellectual property, and the digital divide. On the technical side, we will show how chatbots can be programmed and trained, using either APIs for closed-source solution, or libraries such as HuggingFace for open-source models. By the end of the course, the goal is that participants can make their informed decisions on the capabilities of this new type of software, and when and for what they may appropriately use them.
Course content

    Introduction to large language models (LLMs) such as ChatGPT
    Experiment with different use cases
    Discuss about limitations, both technical and ethical
    Program LLMs, both closed and open-source models (workshop day-technical profile)
    Design a Chatbot Web application (workshop day-technical profile)

Learning outcomes

    Demonstrate an understanding of large language models' technology within the field of machine learning
    Identify the primary use cases for LLMs and formulate effective prompts
    Recognize and explain the technical limitations and ethical issues associated with LLMs
    Use and program with LLMs in Python
    Apply methods for data augmentation and fine-tuning

Price

Thanks to the support of the European Commission and Innoviris in the framework of the EDIH sustAIn.brussels, SMEs and midcaps receive this training free of charge (0€), in the context of de minimis aid. Large companies and participants without a company pay 6746€ per participant.
Teachers

    Yann-Aël LE BORGNE

Dates

        Monday 22 of September 2025  (12:00- 16:30)- Onsite
        Wednesday 24 of September 2025  (12:00 - 16:30) - Onsite 
        Thursday 25th of September 2025  (12:00- 16:30) - Onsite

*Please note that the schedule and location is subject to change and may be updated as necessary. ",2025-09-22,12:00:00, sustAIn.brussels Kantersteen 16 1000 Brussel Belgique ,Workshop,https://www.sustain.brussels/web/image/8144-66d6ac03/Event%20%27Training%20Track%20-%20ChatGPT%20%26%20Next%20Generation%20Assistants%20%27%20cover%20image.webp,https://www.sustain.brussels/fr_BE/event/chatgpt-next-generation-assistants-training-track-169/register,"[""AI"",""Chat"",""LLM"",""de minimis""]",PUBLISHED,2025-08-12 20:15:25.836906+00,2025-08-12 21:34:32.528304+00
670f076c-8af6-4e0a-87c7-637e80589f2d,Databricks User Group Belgium 10th Meetup (In-Person) - Anniversary Edition,"Details

Join us for a special anniversary edition of our meetup, filled with insightful sessions, great company, and our classic combo of pizza & beer. Over the past 9 meetups, we’ve learned, shared, and grown together - now it’s time to celebrate how far we’ve come while looking ahead to what’s next in the world of data & AI.

Good news: We’ve got more available seats this time - so invite your friends and colleagues to join!

📍 Location:
Amaris Office
79 Rue des Francs, Etterbeek

🚗 Parking:
Unfortunately, there is limited parking available at the Meetup site. However you can come by public transport 🚆
Train to Schumann, then metro line 5 to Merode.

🕡 Schedule:

    6:00 pm: Welcome

Doors open - grab a drink and a bite as we get started!

    6:30 pm - 7:10 pm: Data & AI Summit Recap by a guest speaker.

A walk-through of the most exciting announcements from the latest Data & AI Summit, including platform updates, new features, and what they mean for your work.

    7:20 pm - 8:00 pm: Data & AI in the Wild: Lessons from the Frontlines by Miloud Belkacem, Offer Manager - Data & AI Center of Excellence @Amaris.

Join us for a hands-on tour of Databricks capabilities in action. Our speakers will walk through a series of real-life use cases they’ve implemented - showing not just what they built, but how they made it work in practice. From Lakehouse implementations to AI-driven solutions, you’ll see how these capabilities come together to solve real problems and deliver value.

    8:00 pm - 9:30 pm: Networking & Drinks
    End the night with casual drinks and great conversations!

🚀 Be part of our 10th meetup - RSVP now and join the community!

🔊 If you want to speak at an upcoming meetup, don't hesitate to submit your session here!",2025-09-23,18:00:00,Amaris 79 Rue des Francs · Etterbeek,Meetup,https://secure.meetupstatic.com/photos/event/c/8/c/8/highres_529611400.webp?w=384,https://www.meetup.com/databricks-user-group-belgium/events/310485402/?response=3&action=rsvp&utm_medium=email&utm_source=braze_canvas&utm_campaign=mmrk_alleng_event_announcement_prod_unfiltered_v7_en&utm_term=promo&utm_content=lp_meetup&dispatch_id=689da3e88f8ec26a1b180821e86ad8fa,"[""AI"",""User Group""]",PUBLISHED,2025-08-21 16:57:12.465015+00,2025-08-21 16:57:12.465015+00
6e5ba0fe-fb98-43a8-a7f3-95dccef27241,Flanders AI Research Day,"The most anticipated AI event of the year in Flanders, bringing together 500+ AI researchers, featuring cutting-edge research breakthroughs, hands-on demonstrations, world-renowned speakers, and 100 PhD students showcasing their work. Includes breakout sessions on LLMs, explainable AI, reinforcement learning, and AI for edge computing.",2025-10-14,09:00:00,"Wintercircus, Gent",Conference,https://www.flandersairesearch.be/logo-ai-color.svg,https://www.flandersairesearch.be/en/events/fairday25,"[""AI""]",PUBLISHED,2025-08-01 10:41:04.407703+00,2025-08-01 10:41:04.407703+00
6e72492d-c988-4a85-9454-febaa7e671ca,Fuckup Nights Brussels & Wallonia - Vol. VIII,"Rejoignez-nous pour la première édition francophone des Fuckup Nights Brussels & Wallonia à Bruxelles !

Fuckup Nights est un mouvement mondial qui partage des histoires d'échecs professionnels. Chaque mois, lors d'événements organisés dans plus de 200 villes et 65 pays, quelques orateurs montent sur scène devant une salle remplie d'inconnus pour partager leur propre échec professionnel. Les histoires d’entreprise qui s'effondrent, du partenariat qui tourne au vinaigre, du produit qui doit être rappelé, tout est raconté sans faux-semblant.

Préparez-vous à une soirée pleine d'inspiration ! 🤩

Agenda :

    18:30 Open Doors. Le 1er verre est offert par la Fondation Pulse ;-)
    19:00 Bienvenue & Intro - Mots de bienvenue par les CEO de TheMerode et de la Fondation Pulse
    19:15 Fuckup Stories de la part de nos speakers - toujours plus inspirants, toujours plus authentiques.
    20:00 Networking - Le bar est ouvert!
    21:30 Fin.

Cet évènement est organisé avec le soutien des joueurs de la Loterie Nationale #bienplusquejouer

Suivez-nous sur nos réseaux sociaux si vous voulez avoir les dernières mises à jour sur l'événement et les intervenants ! 😏

Facebook - Instagram - Linkedin

Des questions ? N'hésitez pas à nous contacter à brussels@fvckupnights.com.
Location

The Merode, 1000",2025-09-11,22:00:00,"Pl. Poelaert 6, 1000 Bruxelles",Conference,"https://uploads.tickettailorassets.com/c_crop,dpr_1.0,h_634,q_100,w_2000,x_0,y_1/c_scale,h_373,w_1172/v1/production/userfiles/wfp14jlwtyuxblbrxy7b.png?_a=BAACd3DQ",https://www.tickettailor.com/events/fuckupnightsbrussels/1763128?mc_cid=45fb3dcca9,"[""FR"",""Entrepreneurship"",""Story-telling""]",PUBLISHED,2025-08-12 18:51:47.300905+00,2025-08-12 19:07:19.94703+00
70dc9dd1-654b-436f-bea9-d851f19199a5,FirstMovers : Building Early Stage Teams,"​The hardest part about building a meaningful company? The people. They’re the fuel that powers ambition, growth, and impact.

​In the early days of a startup, building a strong team is one of the toughest challenges. Who should you hire first? How do you find the right people? And how do you build a culture that actually lasts?

​For the first public event of FirstMovers, we’ll be joined by three inspiring guests with very different backgrounds and perspectives. They've each experienced the inside-out reality of building teams in companies that have truly scaled — with all the challenges and lessons that come with it:

​Krystall Fierens-Lee, HR Advisor at Lovable (& others)

​Julie Scherpenseel, COO at Techwolf

​Antoine Coppens, Co-founder at Relu

​Expect an open and practical conversation on what it really takes to build early-stage teams — from the first hire to creating a culture that sticks.

​📅 Program

​7:00 PM: Welcome drinks

​7:15 PM: Panel talk + Q&A

​8:00 PM: Networking drinks & snacks

​Whether you're already part of the startup ecosystem or simply looking for inspiration, join us for an evening of real stories, fresh perspectives, and new connections.

​This event is organised by FirstMovers, the first Belgian community for young early-stage startup operators. Co-founded with Syndicate One, we aim to support the operators of today and the founders of tomorrow, empowering the Belgian startup ecosystem.",2025-08-27,19:00:00,"Cantersteen 12, 1000 Bruxelles, Belgium",Meetup,"https://images.lumacdn.com/cdn-cgi/image/format=auto,fit=cover,dpr=2,background=white,quality=75,width=300,height=300/event-covers/yg/6395c76f-091a-4cee-81f7-aefbe2268469.png",https://lu.ma/qyhbkgxh?tk=2rJ9f1,[],PUBLISHED,2025-08-01 09:30:33.346131+00,2025-08-01 10:25:52.807225+00
726c55c9-22cd-4018-bacb-178a96b35546,Upcoming - Elli Launch Event - 24th September 2025,"‍📅 September 24th

🕑 14:00–19:00

📍 Zebra Events, Ghent

🥂 Networking & drinks included

✉️ €75

‍

On September 24th, we are officially launching Elli — a new platform built to help organizations take a smarter, more strategic approach to employee wellbeing. And we would love for you to be there. Thanks to a unique collaboration between Golazo Energy and Flanders Technology & Innovation (FTI), we’re bringing together HR leaders, wellbeing experts, and tech innovators to unveil a solution that finally connects the dots between wellbeing, data, and business performance.

‍

‍Why attend?Elli helps significantly increase the ROI of wellbeing efforts — by turning fragmented data into actionable insights, enabling targeted interventions, and boosting engagement across the organization. Hear insights from organizations currently involved in Elli’s proof-of-concept phase

‍

‍E‍lli offers:
- Strategic insights for HR and leadership

- Personalized wellbeing journeys at scale

- Seamless integration of diverse data sources",2025-09-24,14:00:00,"Zebrastraat 32, 9000 Gent",Networking,https://cdn.prod.website-files.com/68404dd2fbb497d2ca32a535/6894bec9047e8e4329f60c9e_Blog%20Images.jpg,https://fti.be/blog/elli-launch-event,"[""Lauch"",""HR"",""Startup""]",PUBLISHED,2025-08-21 17:00:11.930111+00,2025-08-21 17:00:11.930111+00
73acd0a3-cf05-407c-8f2a-82c09cdf042c,dataMinds Connect 2025,"dataMinds Connect is a 3 day in-person event in the wonderful city of Mechelen, Belgium. It’s an IT-related event with a specific focus on the Microsoft Data Platform.",2025-10-06,09:00:00,Lamot Mechelen,Conference,https://datamindsconnect.be/wp-content/uploads/2025/05/Content.png,https://datamindsconnect.be/registration/,"[""Data""]",PUBLISHED,2025-08-06 13:43:26.020758+00,2025-08-06 13:43:26.020758+00
770b1136-bf62-445b-bb6a-77d5dfd75509,KTConf.be,"A Belgian Kotlin-focused conference, bringing together local developers to share knowledge, and build connections within the community.

vri, 19 sep. 2025 09:00 - 20:00 CEST. Deuren gaan open om8am

Agenda

09:00 - 09:30

Welcome with coffee

09:30 - 10:30

Opening Keynote

10:30 - 11:15

First talk

11:15 - 11:30

Break

11:30 - 12:15

Second talk

12:30 - 13:30

Lunch

13:30 - 14:15

Third talk

14:15 - 15:00

Fourth talk

15:00 - 15:15

Break

15:15 - 16:00

Fifth talk

16:00 - 17:00

Sixth talk + Closing

17:00 - 18:00

Reception

18:00 - 20:00

Evening Dinner
Good to know

Highlights

11 hours
Leeftijd 18+
In person
Free venue parking

    Deuren open om 08:00

Refund Policy
Refunds up to 14 days before event
Over dit evenement

(/ˈkeɪti/ Kay-Tee) Conf

This first edition of KTConf.be promises to be an invigorating Kotlin Developer conference you don't want to miss! Join us on Friday, Sep 19, 2025 at Terhills for a day packed with exciting talks and networking opportunities. Whether you're a seasoned developer or just starting out, there's something for everyone at KTConf.be. Get ready to be inspired, learn new skills, and connect with like-minded individuals in the tech industry. Mark your calendars and get ready for a memorable experience!",2025-09-19,09:00:00,Terhills Zetellaan 68 3630 3630 Maasmechelen,Conference,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F975231373%2F61651016213%2F1%2Foriginal.20250304-204449?crop=focalpoint&fit=crop&w=940&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.506&fp-y=0.574257425743&s=f1af11ec97acfe8a02bbecd863c01323,https://KTConf.be,[],PUBLISHED,2025-08-12 22:56:40.533329+00,2025-08-12 22:56:40.533329+00
7a301b1d-ecb3-4961-9b1d-ba67f77ddd95,600 Years KU Leuven - 70 Years AI,"A historic gathering of renowned AI pioneers, celebrating 70 years of Artificial Intelligence & 600 years of KU Leuven.",2025-08-31,08:30:00,KU Leuven,Conference,https://www.kuleuven.be/shop/600j-ku-leuven-items/afbeeldingen-1/600-jaar-sticker-wit.png/@@images/image-400-2c4d0107c467d3a17923951f6fd9ab7d.png,https://ai.kuleuven.be/600yearskul,"[""AI"",""Uni""]",PUBLISHED,2025-08-01 09:41:00.68849+00,2025-08-01 09:42:57.314528+00
7b141968-3993-4752-9b86-38d360b10a4f,Smart Machines 2025,"Op woensdag 10 september organiseren Thomas More Onderzoek en Agoria het Smart Machining Event voor de verspanende maakindustrie.

Digitalisering, energie-efficiëntie en slimme automatisatie transformeren vandaag de maakindustrie. Tijdens het Smart Machining Event ontdek je hoe je als CNC-bedrijf mee kunt evolueren naar een slimmere, efficiëntere en toekomstgerichte werkvloer.

Aan de hand van inspirerende demo’s, praktijkgerichte presentaties en bedrijfscases nemen we je mee langs enkele actuele thema’s:

    Paperless Manufacturing - Hoe Model-Based-Definition (MBD) je overstap van 2D naar 3D ondersteunt
    AASEM – Energie Monitoring - Real-time opvolging van machineverbruik en CO₂-uitstoot.
    3D Printing op de Werkvloer - Toepassingen voor tooling, hulpstukken en kleine series.
    AI in Verspaning & Productie - Slimmere CAM-programmatie, data-analyse en procesoptimalisatie.

De volledige planning wordt binnenkort bekend gemaakt.

Voor wie?

CNC-bedrijven, productie-ingenieurs, werkvoorbereiders, CAM-programmeurs, innovatieadviseurs, docenten, studenten, onderzoekers en alle maakbedrijven met interesse in digitalisering.

Praktisch

Deelname aan het event is gratis, registratie is verplicht.

Deelnemers ontvangen in de aanloop naar het event extra praktische info.

",2025-09-10,13:00:00,Thomas More Campus de Nayer 5 Jan Pieter de Nayerlaan 2860 Sint-Katelijne-Waver,Conference,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074656963%2F495895356533%2F1%2Foriginal.20250716-103936?w=940&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=87248e7f428ff9f90e331735734e5d90,https://www.eventbrite.be/e/smart-machining-2025-tickets-1481125308669?aff=erelpanelorg,"[""Industry"",""IoT""]",PUBLISHED,2025-08-12 23:04:04.495803+00,2025-08-12 23:04:04.495803+00
7bc93fdc-e62b-48fb-ac48-861bf50efa90,AI Music Creativity 2025,"The Sixth Conference on AI Music Creativity
10-12 September 2025, Brussels, Belgium
The Conference on AI Music Creativity is an annual conference bringing together a community working on the application of AI in music practice. The AI music community is a highly interdisciplinary community with a background in diverse fields of research and practice. This makes the AIMC exciting with topics ranging from performance systems, Computational Creativity, machine listening, robotics, sonification, and more.

AIMC 2025 is hosted by the Computational Creativity Lab of the Vrije Universiteit Brussel, in collaboration with the Creation lab of the Royal Conservatory of Antwerp , in Belgium.

For the 2025 conference we will explore the theme ""The Artist in The Loop"". There are myriad ways in which creative artists might modify, steer, train, or control AI systems, or equally to be modified, steered, trained or controlled by them. We particularly invite submissions that respond to this theme, but are open to any of the themes relevant to AIMC. See the Call for Submissions for more information.",2025-09-10,09:00:00,Vrije Universiteit Brussel,Conference,https://cmt3.research.microsoft.com/Logo/AIMC2025,https://aimusiccreativity.org/2025/,"[""Music"",""AI""]",PUBLISHED,2025-08-01 09:56:20.753292+00,2025-08-01 09:56:20.753292+00
7c382a97-d4b6-4edd-9a3d-bcb3431739a2,Masters Of Digital 25,"Europe stands at a critical juncture, grappling not only with maintaining its competitiveness among global digital powerhouses but also with mounting security threats as the war in Ukraine enters its third year.

In today’s landscape, digital competitiveness is no longer just about economic gains—it’s increasingly tied to security and resilience. DIGITALEUROPE’s flagship event, Masters of Digital 2025, will bring together Europe’s leading digital minds, innovators, and policymakers to unpack these urgent challenges. Through lively debates, insightful discussions, and collaborative workshops, this event will explore ways to revive Europe’s technological edge to forge a secure and prosperous future.",2026-02-26,09:41:00,Brussels Brussels,Conference,https://media.licdn.com/dms/image/v2/D4E1EAQHY73usbllw-A/event-background-image-crop_720_1280/B4EZjLoFIJGwAY-/0/1755762941226?e=1756404000&v=beta&t=sed_hN6TED2FR4133FvL6k6kht3sYIDmw173oD38c5E,https://mastersofdigital.org/,"[""AI"",""Robotics"",""Defense""]",PUBLISHED,2025-08-21 16:51:30.91466+00,2025-08-21 17:06:22.637091+00
81d7fac8-b36e-4bc7-9600-dffeedb44482,Accelerating AI: A Deep Dive into Google Cloud & NVIDIA Infrastructure,Join GDG Cloud Brussels and our special guests from NVIDIA for an exclusive evening dedicated to the cutting-edge of Artificial Intelligence. ,2025-09-15,18:00:00,"Google Brussels, 180 Chaussée d'Etterbeek, Brussel, 1040 ",Meetup,"https://res.cloudinary.com/startup-grind/image/upload/c_scale,w_2560/c_crop,h_640,w_2560,y_0.0_mul_h_sub_0.0_mul_640/c_crop,h_640,w_2560/c_fill,dpr_2.0,f_auto,g_center,q_auto:good/v1/gcs/platform-data-goog/event_banners/Screenshot%202025-08-07%2015.01.26_Zbs3gnB.png",https://gdg.community.dev/events/details/google-gdg-cloud-belgium-presents-accelerating-ai-a-deep-dive-into-google-cloud-amp-nvidia-infrastructure/,"[""NVIDIA"",""Google""]",PUBLISHED,2025-08-07 13:16:18.82642+00,2025-08-07 13:16:18.82642+00
865e3aff-852e-48cb-a375-215ad025ec91,Port of the Future – Autonomous Summit,"About
💡 Autonomous technology is reshaping mobility. The port offers the ideal environment to test, scale, and connect these groundbreaking innovations.

Join us for an inspiring day featuring over 20 interactive live demonstrations of pioneering technology, expert insights, and cross-sector collaboration as we explore the next stage in autonomous mobility. 🔄

View the full programme and secure your place on🔗 https://event.portofantwerpbruges.com/autonomous_summit_visitors?utm_campaign=content_event&utm_medium=social&utm_source=linkedin&utm_content=linkedin-event_august-2025.  

⏳ Registration closes on Monday 8 September! See less",2025-09-16,10:00:00,"  Haven Van Antwerpen - Brugge, Loodglansstraat 5, Antwerpen, BE, 2030  Quay 102",Conference,https://media.licdn.com/dms/image/v2/D4E1EAQHY73usbllw-A/event-background-image-crop_720_1280/B4EZjLoFIJGwAY-/0/1755762941226?e=1756404000&v=beta&t=sed_hN6TED2FR4133FvL6k6kht3sYIDmw173oD38c5E,https://www.linkedin.com/events/7361745554747334656/,"[""Supply Chain"",""Automation"",""Industry""]",PUBLISHED,2025-08-21 17:04:56.908935+00,2025-08-21 17:04:56.908935+00
86bc5bce-c835-4136-b40f-f315e8bf004c,Fuckup Nights Flanders - Vol.IV,"Tue 21 Oct 2025 19:00 - 22:00 Wintercircus, 9000
Come and join us for our second edition of Fuckup Nights Flanders in Ghent!  

Fuckup Nights is a global community and event series that shares stories of professional failure. Each month, in events across +200 cities and 65 countries, we get a couple of speakers to get up in front of a room full of strangers to share their own professional fuckup. The stories of the business that crashes and burns, the partnership deal that goes sour, the product that has to be recalled, we tell them all.

Get ready to change the narrative!

The line up will be announced soon! Stay tuned

Agenda :

    19:00 Open Doors. Come on in and get ready for the event.
    19:00 - 19:30 Welcome Drink. The event host welcomes.
    19:30 Fuckup Stories by our amazing speakers. You can even ask them your questions, we swear!
    20:30 Networking. Over some well-deserved drinks at Bar Bougie.
    22:00 End.

This event will be held in English.

This event is organized with the support of the National Lottery's players #muchmorethanplaying.

Follow us on our socials if you want to have the last updates !",2025-10-21,19:00:00,"Lammerstraat 13, 9000 Gent ( Wintercircus )",Conference,"https://uploads.tickettailorassets.com/c_crop,dpr_1.0,h_634,q_100,w_2000,x_0,y_1/c_scale,h_373,w_1172/v1/production/userfiles/w3ljbijcyf8cieajkwe1.png?_a=BAACd3DQ",https://www.tickettailor.com/events/fuckupnightsflanders/1811234?mc_cid=45fb3dcca9,"[""Entrepreneurship"",""Storytelling""]",PUBLISHED,2025-08-12 19:01:02.78566+00,2025-08-12 19:07:02.811732+00
8aca7e12-7221-4feb-b5ad-30a9e240c2d5,Tooling for Non-profits: Payments & Admin,"​Join us for an afterwork at the Commons Hub Brussels, in partnership with Stripe and Ingram Technologies. Today we'll focus on tooling for non-profits & ASBLs.

​Drinks & Snacks are on the menu!
​Speakers

​Andrew Robinson, Stripe Inc.
Andrew is an Advisory Solutions Architect at Stripe, working with large enterprise customers in the UK focused on retail and travel, to help them leverage Stripe to solve their technical challenges and build their new financial infrastructure. Prior to Stripe, Andrew held senior and principal level positions at Amazon Web Services, NetApp, and at smaller boutique consultancies across the UK.

Xavier Damman, Open Collective, Commons Hub
Xavier has built and scaled Open Collective as CEO first in the US, then back in Brussels. Open Collective has helped open source projects and associations collect 150 milions USD in structural donations.
He know co-founded the CommonsHub, a place where a community manages a common resource, event space + cowork; and discovers new economic models.

​Jerome Leclanche, Ingram Technologies
Jerome is the founder & CEO of Ingram Technologies, an AI R&D lab based in Brussels.

​
​Seating is limited, please make sure to keep your RSVP updated!",2025-09-02,18:30:00," (Commons Hub) 51 Rue de la Madeleine, 1000 Brussels",Meetup,"https://images.lumacdn.com/cdn-cgi/image/format=auto,fit=cover,dpr=1,background=white,quality=75,width=400,height=400/event-covers/8j/70b14838-ec20-455a-96c4-d95670803179.jpg",https://lu.ma/rf3fer18,[],PUBLISHED,2025-08-12 19:34:38.990026+00,2025-08-12 19:34:38.990026+00
90a87798-81b0-4763-9959-ccc64ece0891,AI Hackathon III,"​AI HACKATHON III ✦ CHANGE THE OUTCOME

​Our flagship hackathon is back at The Beacon, you know the drill

​🎓 STUDENTS → Skip job screening + meet hiring startups 
🧳 PROFESSIONALS → Ship side projects + expand network 
🚀 COMPANIES → Scout talent + support the vision

​🗓️ 30 // 08 // 2025, 10:00 - 20:00 
📍 The Beacon, Sint Pietersvliet 7, Antwerp 
🍕 FOOD AND DRINKS PROVIDED!",2025-08-30,10:00:00,"Sint-Pietersvliet 7, Antwerpen",Hackathon,"https://images.lumacdn.com/cdn-cgi/image/format=auto,fit=cover,dpr=2,background=white,quality=75,width=400,height=400/event-covers/mb/27c8f516-73f1-4753-8d95-9d5018409cd8.png",https://lu.ma/ufw1goiy?tk=ldWnuD,"[""AI""]",PUBLISHED,2025-08-01 09:37:17.729498+00,2025-08-29 17:34:16.158934+00
